fecha_devolucion,id_producto,id_tienda,cantidad_devuelta
29/5/2028,977,21,2
29/5/2028,1033,20,1
29/5/2028,1169,21,2
29/5/2028,1182,17,1
29/5/2028,1194,20,1
29/5/2028,1295,17,2
6/1/2028,52,20,1
6/1/2028,73,21,1
6/1/2028,181,21,2
6/1/2028,354,21,1
6/1/2028,1234,21,1
6/1/2028,1313,21,1
6/1/2028,1436,21,2
6/1/2028,1489,21,1
6/2/2028,163,16,2
6/2/2028,383,11,1
6/2/2028,419,16,1
6/2/2028,541,11,1
6/2/2028,987,20,1
6/2/2028,1082,11,1
6/2/2028,1203,11,1
6/2/2028,1271,16,1
6/3/2028,116,3,1
6/3/2028,298,21,1
6/3/2028,478,9,1
6/3/2028,622,9,1
6/3/2028,650,3,1
6/3/2028,970,21,1
6/3/2028,1195,4,1
6/3/2028,1197,3,1
6/3/2028,1274,21,1
6/4/2028,18,11,1
6/5/2028,266,4,2
6/5/2028,351,3,1
6/5/2028,557,13,2
6/5/2028,605,6,1
6/5/2028,1159,6,1
6/5/2028,1221,4,1
6/5/2028,1313,13,1
6/5/2028,1555,4,1
6/6/2028,13,8,1
6/6/2028,182,19,1
6/6/2028,239,17,1
6/6/2028,280,8,1
6/6/2028,292,8,1
6/6/2028,305,19,1
6/6/2028,396,19,1
6/6/2028,396,17,1
6/6/2028,491,17,1
6/6/2028,645,17,1
6/6/2028,660,8,1
6/6/2028,678,8,2
6/6/2028,742,8,1
6/6/2028,759,18,1
6/6/2028,842,8,1
6/6/2028,868,8,2
6/6/2028,887,19,2
6/6/2028,912,8,2
6/6/2028,1071,17,1
6/6/2028,1077,8,2
6/6/2028,1100,19,1
6/6/2028,1126,8,1
6/6/2028,1142,17,1
6/6/2028,1270,17,1
6/6/2028,1273,17,2
6/6/2028,1469,17,1
6/6/2028,1484,19,1
6/6/2028,1489,19,2
6/7/2028,12,17,2
6/7/2028,142,17,1
6/7/2028,257,17,1
6/7/2028,567,17,1
6/7/2028,856,17,1
6/7/2028,1058,17,1
6/7/2028,1176,17,2
6/7/2028,1502,17,1
6/8/2028,148,17,1
6/8/2028,149,23,1
6/8/2028,168,12,1
6/8/2028,250,15,1
6/8/2028,265,15,1
6/8/2028,400,12,1
6/8/2028,401,17,1
6/8/2028,420,20,1
6/8/2028,477,17,1
6/8/2028,581,15,1
6/8/2028,589,17,1
6/8/2028,688,17,1
6/8/2028,848,15,1
6/8/2028,851,12,1
6/8/2028,953,12,1
6/8/2028,1093,15,1
6/8/2028,1107,17,1
6/8/2028,1197,17,1
6/8/2028,1240,17,2
6/8/2028,1306,12,2
6/8/2028,1364,17,1
6/8/2028,1376,12,1
6/8/2028,1491,12,1
6/8/2028,1537,17,1
6/9/2028,487,24,1
6/9/2028,658,24,1
6/9/2028,747,24,1
6/9/2028,828,24,2
6/9/2028,1476,24,1
6/10/2028,217,8,1
6/10/2028,296,6,1
6/10/2028,555,8,1
6/10/2028,605,8,1
6/10/2028,666,6,1
6/10/2028,710,8,1
6/10/2028,770,6,2
6/10/2028,791,8,1
6/10/2028,1014,8,1
6/10/2028,1087,8,1
6/10/2028,1089,8,1
6/10/2028,1251,8,2
6/10/2028,1347,8,2
6/10/2028,1348,6,1
6/11/2028,21,16,1
6/11/2028,162,16,2
6/11/2028,275,6,1
6/11/2028,321,16,1
6/11/2028,581,16,1
6/11/2028,836,16,1
6/11/2028,1133,18,1
6/11/2028,1418,16,1
6/12/2028,119,7,2
6/12/2028,215,23,1
6/12/2028,419,23,1
6/12/2028,424,12,1
6/12/2028,833,12,2
6/12/2028,941,7,2
6/12/2028,980,7,1
6/12/2028,1136,12,1
6/12/2028,1409,12,2
6/12/2028,1554,12,1
13/6/2028,149,24,1
13/6/2028,278,11,1
13/6/2028,402,4,1
13/6/2028,530,11,1
13/6/2028,626,24,1
13/6/2028,682,4,1
13/6/2028,713,11,2
13/6/2028,1062,4,1
14/6/2028,190,24,1
14/6/2028,324,10,2
14/6/2028,386,10,1
14/6/2028,467,24,1
14/6/2028,479,21,1
14/6/2028,606,21,1
14/6/2028,686,21,2
14/6/2028,792,21,1
14/6/2028,863,24,1
14/6/2028,873,21,1
14/6/2028,1281,21,1
14/6/2028,1294,24,1
14/6/2028,1469,24,1
15/6/2028,130,10,1
15/6/2028,286,1,2
15/6/2028,417,10,1
15/6/2028,425,1,1
15/6/2028,522,10,1
15/6/2028,705,1,2
15/6/2028,1126,10,1
16/6/2028,122,19,2
16/6/2028,202,4,1
16/6/2028,250,13,1
16/6/2028,350,13,1
16/6/2028,485,4,2
16/6/2028,668,13,1
16/6/2028,795,19,1
16/6/2028,822,13,1
16/6/2028,931,19,1
16/6/2028,983,13,1
16/6/2028,1139,4,1
16/6/2028,1200,19,1
16/6/2028,1228,19,1
16/6/2028,1291,19,1
16/6/2028,1425,13,1
16/6/2028,1458,4,2
16/6/2028,1526,19,1
16/6/2028,1527,19,2
17/6/2028,283,19,1
17/6/2028,360,12,1
17/6/2028,361,10,1
17/6/2028,429,1,1
17/6/2028,466,19,1
17/6/2028,483,8,1
17/6/2028,491,8,2
17/6/2028,610,10,2
17/6/2028,610,12,1
17/6/2028,626,19,1
17/6/2028,727,19,1
17/6/2028,731,12,2
17/6/2028,794,10,1
17/6/2028,839,12,1
17/6/2028,996,19,2
17/6/2028,1005,8,1
17/6/2028,1025,19,1
17/6/2028,1045,1,1
17/6/2028,1076,12,1
17/6/2028,1155,8,1
17/6/2028,1243,10,1
17/6/2028,1253,12,1
17/6/2028,1326,19,1
17/6/2028,1396,8,1
17/6/2028,1425,12,1
17/6/2028,1480,10,2
18/6/2028,107,9,1
18/6/2028,131,13,1
18/6/2028,238,12,1
18/6/2028,337,12,2
18/6/2028,484,13,1
18/6/2028,487,12,1
18/6/2028,763,18,1
18/6/2028,782,9,1
18/6/2028,908,9,1
18/6/2028,1039,9,1
18/6/2028,1053,8,2
18/6/2028,1078,18,1
18/6/2028,1129,13,1
18/6/2028,1337,12,1
18/6/2028,1351,12,1
18/6/2028,1392,18,1
18/6/2028,1454,8,1
18/6/2028,1467,8,1
18/6/2028,1478,12,1
18/6/2028,1522,8,1
18/6/2028,1528,18,1
18/6/2028,1540,8,1
19/6/2028,170,15,2
19/6/2028,310,15,1
19/6/2028,360,15,1
19/6/2028,563,6,1
19/6/2028,789,15,2
19/6/2028,998,15,2
19/6/2028,1009,6,1
19/6/2028,1072,9,1
19/6/2028,1173,6,1
19/6/2028,1245,6,2
19/6/2028,1256,15,2
19/6/2028,1384,6,1
19/6/2028,1481,6,1
19/6/2028,1540,9,1
20/6/2028,44,24,1
20/6/2028,244,15,1
20/6/2028,534,15,1
20/6/2028,622,18,2
20/6/2028,676,24,1
20/6/2028,891,15,2
20/6/2028,1123,24,1
20/6/2028,1211,24,1
20/6/2028,1241,24,1
20/6/2028,1245,18,1
20/6/2028,1425,24,1
21/6/2028,150,7,1
21/6/2028,304,24,1
21/6/2028,351,11,1
21/6/2028,661,24,1
21/6/2028,761,24,1
21/6/2028,784,7,1
21/6/2028,888,11,1
21/6/2028,1045,11,1
21/6/2028,1072,24,1
21/6/2028,1083,24,2
21/6/2028,1232,7,2
21/6/2028,1525,24,1
22/6/2028,88,3,1
22/6/2028,91,10,1
22/6/2028,158,3,1
22/6/2028,229,21,2
22/6/2028,253,21,1
22/6/2028,356,6,2
22/6/2028,365,6,1
22/6/2028,479,10,1
22/6/2028,736,3,1
22/6/2028,921,6,1
22/6/2028,1070,21,1
22/6/2028,1186,3,1
22/6/2028,1306,10,1
22/6/2028,1413,6,1
22/6/2028,1449,6,1
22/6/2028,1453,3,1
23/6/2028,48,7,2
23/6/2028,313,19,1
23/6/2028,434,16,1
23/6/2028,651,1,1
23/6/2028,710,19,1
23/6/2028,1074,7,1
23/6/2028,1183,19,2
23/6/2028,1185,16,1
23/6/2028,1233,7,1
23/6/2028,1262,19,1
23/6/2028,1276,7,1
23/6/2028,1419,19,1
23/6/2028,1434,7,1
23/6/2028,1479,9,1
23/6/2028,1520,7,1
23/6/2028,1550,16,1
24/6/2028,188,10,2
24/6/2028,256,10,1
24/6/2028,858,10,1
24/6/2028,1405,10,1
24/6/2028,1455,10,1
25/6/2028,12,8,1
25/6/2028,30,8,1
25/6/2028,46,11,1
25/6/2028,74,17,2
25/6/2028,79,7,1
25/6/2028,120,7,2
25/6/2028,221,16,1
25/6/2028,363,16,1
25/6/2028,369,8,1
25/6/2028,420,16,1
25/6/2028,506,8,1
25/6/2028,522,8,2
25/6/2028,668,15,1
25/6/2028,703,15,1
25/6/2028,719,17,1
25/6/2028,753,7,1
25/6/2028,1101,16,2
25/6/2028,1101,17,1
25/6/2028,1133,1,2
25/6/2028,1135,8,1
25/6/2028,1167,8,2
25/6/2028,1169,17,1
25/6/2028,1201,15,1
25/6/2028,1218,8,1
25/6/2028,1350,8,2
25/6/2028,1394,17,1
25/6/2028,1411,17,1
25/6/2028,1451,8,1
25/6/2028,1463,11,1
25/6/2028,1484,17,1
25/6/2028,1494,7,1
25/6/2028,1506,1,1
26/6/2028,96,21,1
26/6/2028,132,20,1
26/6/2028,159,19,1
26/6/2028,497,21,1
26/6/2028,521,19,2
26/6/2028,579,21,1
26/6/2028,619,19,1
26/6/2028,775,21,1
26/6/2028,952,21,1
26/6/2028,961,21,1
26/6/2028,1221,19,2
26/6/2028,1481,20,1
27/6/2028,284,3,1
27/6/2028,388,18,1
27/6/2028,817,3,1
27/6/2028,1224,18,1
28/6/2028,176,15,2
28/6/2028,253,13,1
28/6/2028,297,4,1
28/6/2028,307,4,2
28/6/2028,384,15,2
28/6/2028,497,15,2
28/6/2028,597,4,2
28/6/2028,678,13,2
28/6/2028,727,13,1
28/6/2028,733,13,2
28/6/2028,744,4,1
28/6/2028,779,23,1
28/6/2028,885,15,1
28/6/2028,923,23,2
28/6/2028,999,15,1
28/6/2028,1230,15,2
28/6/2028,1246,15,1
28/6/2028,1375,15,1
28/6/2028,1405,13,1
29/6/2028,182,12,1
29/6/2028,494,12,1
29/6/2028,595,17,1
29/6/2028,601,17,1
29/6/2028,631,12,1
29/6/2028,872,12,1
29/6/2028,1040,12,1
29/6/2028,1149,12,1
29/6/2028,1251,17,1
29/6/2028,1277,12,2
29/6/2028,1393,13,1
29/6/2028,1437,13,1
29/6/2028,1541,13,1
7/1/2028,340,15,1
7/1/2028,547,15,2
7/1/2028,779,15,2
7/2/2028,216,8,1
7/2/2028,348,16,1
7/2/2028,385,8,1
7/2/2028,424,8,1
7/2/2028,455,8,1
7/2/2028,602,8,1
7/2/2028,628,8,1
7/2/2028,644,16,1
7/2/2028,816,4,1
7/2/2028,867,8,1
7/2/2028,869,4,1
7/2/2028,941,8,1
7/2/2028,1010,8,1
7/2/2028,1038,8,2
7/2/2028,1084,8,1
7/2/2028,1145,16,1
7/2/2028,1402,4,1
7/2/2028,1525,8,1
7/3/2028,26,13,1
7/3/2028,40,13,1
7/3/2028,105,8,1
7/3/2028,160,13,1
7/3/2028,326,8,1
7/3/2028,328,8,1
7/3/2028,373,10,1
7/3/2028,462,13,1
7/3/2028,682,10,2
7/3/2028,711,13,1
7/3/2028,853,8,1
7/3/2028,958,13,1
7/3/2028,986,8,1
7/3/2028,1153,10,1
7/3/2028,1248,13,1
7/3/2028,1304,13,1
7/3/2028,1380,8,1
7/3/2028,1395,8,1
7/3/2028,1408,13,1
7/3/2028,1452,8,2
7/4/2028,12,17,1
7/4/2028,144,17,2
7/4/2028,398,17,1
7/4/2028,745,12,1
7/4/2028,843,3,2
7/4/2028,848,12,1
7/4/2028,1043,17,1
7/4/2028,1300,3,1
7/4/2028,1393,12,1
7/4/2028,1484,12,1
7/4/2028,1506,12,1
7/5/2028,32,13,1
7/5/2028,730,13,1
7/5/2028,918,13,1
7/5/2028,977,13,1
7/5/2028,1281,13,1
7/5/2028,1353,13,1
7/5/2028,1383,13,1
7/5/2028,1414,13,1
7/5/2028,1557,13,1
7/6/2028,173,15,1
7/6/2028,462,15,1
7/6/2028,1237,15,1
7/6/2028,1503,15,1
7/7/2028,29,20,1
7/7/2028,82,20,1
7/7/2028,104,16,1
7/7/2028,137,11,2
7/7/2028,328,13,1
7/7/2028,365,13,1
7/7/2028,609,13,1
7/7/2028,619,16,1
7/7/2028,767,11,1
7/7/2028,833,13,2
7/7/2028,876,13,2
7/7/2028,1218,13,1
7/7/2028,1329,13,1
7/7/2028,1537,20,1
7/8/2028,106,3,2
7/8/2028,332,19,1
7/8/2028,436,1,1
7/8/2028,473,19,1
7/8/2028,477,3,1
7/8/2028,517,23,1
7/8/2028,817,19,2
7/8/2028,856,1,2
7/8/2028,916,19,1
7/8/2028,982,1,1
7/8/2028,1137,19,1
7/8/2028,1233,19,1
7/8/2028,1271,1,1
7/9/2028,415,1,1
7/9/2028,903,7,1
7/9/2028,1247,1,1
7/9/2028,1475,7,1
7/9/2028,1507,7,1
7/10/2028,277,3,1
7/10/2028,431,16,1
7/10/2028,580,3,2
7/10/2028,808,3,1
7/10/2028,856,3,1
7/10/2028,1091,15,1
7/10/2028,1317,16,2
7/10/2028,1468,15,1
7/10/2028,1554,16,1
7/11/2028,175,8,1
7/11/2028,271,3,1
7/11/2028,829,8,1
7/11/2028,1125,8,1
7/11/2028,1130,8,1
7/11/2028,1290,8,1
7/11/2028,1536,9,1
7/12/2028,5,23,1
7/12/2028,24,24,1
7/12/2028,127,21,1
7/12/2028,164,21,2
7/12/2028,196,21,1
7/12/2028,274,24,1
7/12/2028,282,21,1
7/12/2028,364,1,1
7/12/2028,376,21,1
7/12/2028,502,7,2
7/12/2028,715,24,1
7/12/2028,854,23,1
7/12/2028,958,1,1
7/12/2028,1008,1,1
7/12/2028,1068,21,1
7/12/2028,1081,23,1
7/12/2028,1124,21,1
7/12/2028,1178,21,1
7/12/2028,1344,1,1
7/12/2028,1362,1,1
7/12/2028,1388,21,1
7/12/2028,1465,7,1
7/12/2028,1511,21,1
13/7/2028,62,10,2
13/7/2028,98,1,1
13/7/2028,146,11,1
13/7/2028,181,11,1
13/7/2028,276,1,2
13/7/2028,293,10,1
13/7/2028,301,18,1
13/7/2028,318,1,1
13/7/2028,320,10,1
13/7/2028,354,1,1
13/7/2028,408,11,1
13/7/2028,530,1,2
13/7/2028,672,10,1
13/7/2028,940,3,1
13/7/2028,1037,10,1
13/7/2028,1051,1,1
13/7/2028,1170,11,1
13/7/2028,1483,1,1
13/7/2028,1535,1,1
14/7/2028,336,16,1
14/7/2028,442,7,1
14/7/2028,569,16,1
14/7/2028,615,16,1
14/7/2028,616,7,1
14/7/2028,752,7,1
14/7/2028,900,7,1
14/7/2028,932,7,1
14/7/2028,1163,15,1
14/7/2028,1300,15,1
14/7/2028,1354,7,1
14/7/2028,1438,7,1
14/7/2028,1535,7,2
15/7/2028,378,13,1
15/7/2028,497,19,1
15/7/2028,754,13,1
15/7/2028,951,19,1
15/7/2028,991,19,2
15/7/2028,1013,19,1
15/7/2028,1014,19,2
15/7/2028,1092,13,1
15/7/2028,1095,13,1
15/7/2028,1123,13,1
15/7/2028,1404,13,1
15/7/2028,1458,19,1
16/7/2028,292,17,1
16/7/2028,388,17,2
16/7/2028,392,17,1
16/7/2028,497,17,1
16/7/2028,623,17,2
16/7/2028,658,17,2
16/7/2028,940,17,1
16/7/2028,971,17,1
16/7/2028,1123,17,1
16/7/2028,1372,17,2
17/7/2028,6,19,1
17/7/2028,98,19,1
17/7/2028,208,12,1
17/7/2028,238,19,1
17/7/2028,286,19,1
17/7/2028,307,19,1
17/7/2028,313,9,1
17/7/2028,339,12,1
17/7/2028,356,9,1
17/7/2028,390,19,1
17/7/2028,533,21,1
17/7/2028,542,9,1
17/7/2028,618,21,1
17/7/2028,708,19,2
17/7/2028,926,21,1
17/7/2028,985,21,1
17/7/2028,1031,19,1
17/7/2028,1068,20,1
17/7/2028,1171,19,1
17/7/2028,1473,21,1
17/7/2028,1539,19,1
18/7/2028,494,7,1
18/7/2028,823,7,1
18/7/2028,1262,7,1
19/7/2028,53,19,1
19/7/2028,102,24,1
19/7/2028,105,12,1
19/7/2028,108,24,1
19/7/2028,109,12,1
19/7/2028,114,4,1
19/7/2028,125,12,1
19/7/2028,145,10,1
19/7/2028,265,12,1
19/7/2028,298,4,2
19/7/2028,330,19,1
19/7/2028,350,10,2
19/7/2028,426,4,1
19/7/2028,427,16,1
19/7/2028,470,10,1
19/7/2028,519,18,1
19/7/2028,612,16,1
19/7/2028,674,16,1
19/7/2028,700,12,2
19/7/2028,714,6,1
19/7/2028,715,19,1
19/7/2028,722,19,1
19/7/2028,808,4,1
19/7/2028,952,6,1
19/7/2028,1025,12,1
19/7/2028,1063,12,1
19/7/2028,1149,10,2
19/7/2028,1156,6,1
19/7/2028,1163,10,1
19/7/2028,1278,6,1
19/7/2028,1321,24,1
19/7/2028,1448,19,2
19/7/2028,1479,19,2
19/7/2028,1482,12,1
19/7/2028,1490,6,1
19/7/2028,1530,19,1
20/7/2028,100,19,1
20/7/2028,128,19,1
20/7/2028,138,24,1
20/7/2028,333,19,1
20/7/2028,403,19,1
20/7/2028,423,19,1
20/7/2028,427,19,1
20/7/2028,584,19,2
20/7/2028,717,17,1
20/7/2028,737,17,2
20/7/2028,819,19,2
20/7/2028,896,17,1
20/7/2028,1008,17,1
20/7/2028,1041,24,1
20/7/2028,1206,19,1
20/7/2028,1214,17,1
20/7/2028,1283,24,1
21/7/2028,23,13,1
21/7/2028,183,21,1
21/7/2028,265,13,1
21/7/2028,271,21,1
21/7/2028,316,13,2
21/7/2028,337,13,1
21/7/2028,370,21,1
21/7/2028,497,21,1
21/7/2028,696,21,1
21/7/2028,811,15,1
21/7/2028,818,21,1
21/7/2028,851,21,1
21/7/2028,1271,13,1
21/7/2028,1327,15,1
22/7/2028,32,12,1
22/7/2028,42,10,1
22/7/2028,84,10,1
22/7/2028,154,21,1
22/7/2028,169,12,2
22/7/2028,268,12,1
22/7/2028,317,12,1
22/7/2028,469,10,1
22/7/2028,539,21,1
22/7/2028,574,1,1
22/7/2028,596,17,1
22/7/2028,696,12,1
22/7/2028,741,17,1
22/7/2028,762,10,1
22/7/2028,904,10,1
22/7/2028,935,12,1
22/7/2028,964,12,1
22/7/2028,1170,18,1
22/7/2028,1183,17,2
22/7/2028,1205,12,1
22/7/2028,1234,1,1
22/7/2028,1447,12,1
22/7/2028,1460,21,1
22/7/2028,1509,12,2
23/7/2028,25,8,2
23/7/2028,138,8,1
23/7/2028,265,7,1
23/7/2028,304,8,2
23/7/2028,395,8,2
23/7/2028,492,6,2
23/7/2028,511,6,1
23/7/2028,529,8,1
23/7/2028,582,8,1
23/7/2028,621,6,1
23/7/2028,747,7,1
23/7/2028,759,8,1
23/7/2028,878,18,1
23/7/2028,946,8,1
23/7/2028,1135,6,1
23/7/2028,1291,7,1
23/7/2028,1381,6,1
23/7/2028,1443,8,1
23/7/2028,1477,8,1
23/7/2028,1534,6,1
23/7/2028,1538,4,2
24/7/2028,609,24,1
24/7/2028,961,24,1
24/7/2028,1178,24,1
24/7/2028,1309,24,1
25/7/2028,7,6,2
25/7/2028,100,8,1
25/7/2028,129,12,1
25/7/2028,172,12,1
25/7/2028,211,8,1
25/7/2028,323,12,1
25/7/2028,329,11,2
25/7/2028,333,6,1
25/7/2028,356,8,1
25/7/2028,373,8,1
25/7/2028,417,11,2
25/7/2028,524,8,1
25/7/2028,536,12,1
25/7/2028,681,8,1
25/7/2028,726,6,1
25/7/2028,921,12,1
25/7/2028,934,12,1
25/7/2028,972,8,2
25/7/2028,1039,8,1
25/7/2028,1081,12,1
25/7/2028,1104,12,2
25/7/2028,1130,12,1
25/7/2028,1146,12,1
25/7/2028,1162,8,1
25/7/2028,1385,12,1
25/7/2028,1393,8,2
25/7/2028,1404,12,1
25/7/2028,1433,6,1
25/7/2028,1447,12,1
26/7/2028,1206,6,1
26/7/2028,1397,6,1
27/7/2028,238,21,2
27/7/2028,285,21,1
27/7/2028,310,21,1
27/7/2028,331,11,1
27/7/2028,459,21,2
27/7/2028,481,21,1
27/7/2028,506,4,1
27/7/2028,619,11,1
27/7/2028,630,23,1
27/7/2028,661,4,1
27/7/2028,661,4,1
27/7/2028,813,4,1
27/7/2028,856,11,1
27/7/2028,866,11,1
27/7/2028,886,4,1
27/7/2028,1059,4,1
27/7/2028,1134,21,1
27/7/2028,1150,23,1
27/7/2028,1272,9,1
27/7/2028,1317,21,1
27/7/2028,1506,21,1
28/7/2028,451,24,1
28/7/2028,1435,6,1
29/7/2028,348,4,1
29/7/2028,382,4,2
29/7/2028,1212,4,1
29/7/2028,1244,4,1
29/7/2028,1498,4,1
30/7/2028,6,17,1
30/7/2028,174,17,1
30/7/2028,255,9,1
30/7/2028,313,9,2
30/7/2028,321,17,1
30/7/2028,547,17,1
30/7/2028,647,20,1
30/7/2028,780,17,1
30/7/2028,809,9,1
30/7/2028,1043,17,2
30/7/2028,1098,9,1
30/7/2028,1100,17,1
30/7/2028,1175,9,1
30/7/2028,1192,17,1
30/7/2028,1227,17,1
30/7/2028,1285,17,1
30/7/2028,1441,17,1
30/7/2028,1461,20,2
30/7/2028,1488,9,2
8/1/2028,829,9,1
8/1/2028,966,19,1
8/2/2028,99,8,1
8/2/2028,133,19,2
8/2/2028,231,19,1
8/2/2028,333,11,1
8/2/2028,399,19,1
8/2/2028,416,8,1
8/2/2028,446,8,2
8/2/2028,468,1,1
8/2/2028,497,11,1
8/2/2028,509,19,1
8/2/2028,520,8,1
8/2/2028,539,19,2
8/2/2028,585,8,1
8/2/2028,779,11,1
8/2/2028,829,8,1
8/2/2028,949,24,1
8/2/2028,968,1,1
8/2/2028,1113,11,1
8/2/2028,1252,11,1
8/2/2028,1419,11,1
8/3/2028,135,18,1
8/3/2028,180,1,1
8/3/2028,261,8,1
8/3/2028,272,1,1
8/3/2028,371,13,1
8/3/2028,387,13,1
8/3/2028,393,15,1
8/3/2028,401,13,1
8/3/2028,415,18,2
8/3/2028,444,15,1
8/3/2028,550,13,1
8/3/2028,564,13,1
8/3/2028,658,1,1
8/3/2028,663,1,1
8/3/2028,667,8,2
8/3/2028,689,1,1
8/3/2028,741,8,2
8/3/2028,755,18,1
8/3/2028,866,24,2
8/3/2028,911,8,1
8/3/2028,1025,13,1
8/3/2028,1041,13,1
8/3/2028,1316,13,1
8/3/2028,1321,18,1
8/3/2028,1376,15,1
8/3/2028,1400,8,1
8/4/2028,102,23,1
8/4/2028,190,23,1
8/4/2028,240,21,1
8/4/2028,340,21,1
8/4/2028,399,21,1
8/4/2028,496,21,1
8/4/2028,876,21,1
8/4/2028,951,20,1
8/4/2028,1157,21,1
8/4/2028,1165,20,1
8/4/2028,1266,21,1
8/4/2028,1371,21,1
8/4/2028,1375,9,1
8/4/2028,1415,20,1
8/4/2028,1432,21,1
8/4/2028,1474,21,1
8/4/2028,1513,23,1
8/5/2028,171,17,1
8/5/2028,442,20,1
8/5/2028,442,23,2
8/5/2028,484,24,1
8/5/2028,987,17,1
8/5/2028,1003,20,1
8/5/2028,1120,17,1
8/5/2028,1348,24,2
8/6/2028,17,11,1
8/6/2028,522,18,2
8/6/2028,620,11,1
8/6/2028,929,1,1
8/6/2028,949,1,1
8/6/2028,1337,11,1
8/6/2028,1520,11,1
8/7/2028,239,10,1
8/7/2028,421,19,1
8/7/2028,766,10,1
8/7/2028,808,19,1
8/7/2028,891,19,1
8/7/2028,1029,19,1
8/7/2028,1067,10,1
8/7/2028,1327,10,2
8/7/2028,1328,19,1
8/8/2028,312,3,2
8/8/2028,495,3,1
8/8/2028,495,13,1
8/8/2028,672,13,1
8/8/2028,905,13,2
8/8/2028,994,13,1
8/8/2028,1137,13,1
8/8/2028,1172,13,1
8/8/2028,1395,13,1
8/8/2028,1456,13,1
8/8/2028,1539,3,1
8/9/2028,301,20,1
8/9/2028,887,20,1
8/9/2028,999,24,1
8/9/2028,1062,24,1
8/10/2028,1,12,2
8/10/2028,14,12,1
8/10/2028,356,1,1
8/10/2028,593,12,1
8/10/2028,659,23,1
8/10/2028,681,23,1
8/10/2028,695,1,1
8/10/2028,887,7,1
8/10/2028,925,23,1
8/10/2028,1016,7,1
8/10/2028,1135,1,1
8/10/2028,1333,12,1
8/10/2028,1552,7,1
8/11/2028,162,10,1
8/11/2028,316,7,1
8/11/2028,327,7,1
8/11/2028,499,21,1
8/11/2028,556,10,1
8/11/2028,600,21,1
8/11/2028,1122,21,2
8/11/2028,1149,21,1
8/11/2028,1192,21,2
8/11/2028,1363,7,1
8/11/2028,1465,10,1
8/11/2028,1494,7,1
8/12/2028,68,3,1
8/12/2028,238,3,2
8/12/2028,468,11,2
8/12/2028,560,11,1
8/12/2028,892,11,1
8/12/2028,1380,3,1
8/12/2028,1529,3,2
13/8/2028,47,12,1
13/8/2028,163,4,1
13/8/2028,171,12,2
13/8/2028,252,21,1
13/8/2028,341,15,1
13/8/2028,349,11,1
13/8/2028,615,12,2
13/8/2028,620,12,1
13/8/2028,642,21,1
13/8/2028,681,21,2
13/8/2028,710,4,2
13/8/2028,827,4,1
13/8/2028,887,12,1
13/8/2028,936,12,1
13/8/2028,1074,11,1
13/8/2028,1114,4,2
13/8/2028,1211,21,1
13/8/2028,1233,20,1
13/8/2028,1315,21,2
13/8/2028,1370,6,1
13/8/2028,1370,20,1
13/8/2028,1506,6,1
13/8/2028,1519,15,1
13/8/2028,1546,12,1
14/8/2028,136,3,2
14/8/2028,1523,3,1
15/8/2028,181,17,2
15/8/2028,198,23,1
15/8/2028,312,17,1
15/8/2028,370,23,1
15/8/2028,464,3,1
15/8/2028,618,17,1
15/8/2028,682,17,1
15/8/2028,866,3,1
15/8/2028,883,23,1
15/8/2028,1011,17,1
15/8/2028,1410,23,1
15/8/2028,1429,23,1
15/8/2028,1443,3,1
15/8/2028,1492,3,1
15/8/2028,1502,17,1
15/8/2028,1504,3,1
15/8/2028,1510,17,1
15/8/2028,1532,3,2
16/8/2028,105,21,1
16/8/2028,177,21,2
16/8/2028,204,8,1
16/8/2028,214,21,1
16/8/2028,316,17,2
16/8/2028,471,21,1
16/8/2028,529,21,1
16/8/2028,589,21,2
16/8/2028,641,8,1
16/8/2028,677,8,1
16/8/2028,742,8,1
16/8/2028,777,8,1
16/8/2028,782,8,1
16/8/2028,789,8,1
16/8/2028,794,21,1
16/8/2028,1105,17,1
16/8/2028,1114,17,2
16/8/2028,1173,8,1
16/8/2028,1242,17,1
16/8/2028,1331,8,1
17/8/2028,19,12,2
17/8/2028,51,12,1
17/8/2028,185,12,1
17/8/2028,208,4,2
17/8/2028,250,12,1
17/8/2028,305,3,1
17/8/2028,474,15,1
17/8/2028,479,12,1
17/8/2028,703,19,1
17/8/2028,719,3,1
17/8/2028,862,15,1
17/8/2028,1004,3,1
17/8/2028,1040,11,1
17/8/2028,1053,15,2
17/8/2028,1065,19,1
17/8/2028,1157,15,1
17/8/2028,1197,4,1
17/8/2028,1232,12,2
17/8/2028,1298,15,1
17/8/2028,1364,15,1
17/8/2028,1399,11,1
17/8/2028,1463,3,1
18/8/2028,557,10,1
18/8/2028,1153,13,1
18/8/2028,1153,13,1
18/8/2028,1264,13,2
18/8/2028,1289,10,1
18/8/2028,1362,10,1
19/8/2028,16,1,1
19/8/2028,99,19,1
19/8/2028,442,19,1
19/8/2028,478,1,1
19/8/2028,629,1,1
19/8/2028,880,1,1
19/8/2028,945,1,1
19/8/2028,1158,1,1
20/8/2028,131,18,2
20/8/2028,188,16,2
20/8/2028,220,18,1
20/8/2028,418,16,2
20/8/2028,505,16,1
20/8/2028,664,18,1
20/8/2028,834,16,1
20/8/2028,1291,16,2
20/8/2028,1353,16,1
20/8/2028,1542,16,1
21/8/2028,107,12,1
21/8/2028,273,12,2
21/8/2028,585,12,1
21/8/2028,692,6,2
21/8/2028,1118,12,1
